[0, 11, 12, 13, 14, 15, 1, 2, 7, 8, 9, 10, 6, 5, 4, 3]
[8, 7, 6, 0, 5, 4, 3, 2, 1, 9, 10, 11, 12, 13, 14, 15]
[7, 0, 1, 2, 3, 9, 6, 5, 4, 8, 10, 11, 12, 13, 14, 15]
[13, 12, 0, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15]
[0, 6, 7, 8, 10, 11, 9, 1, 2, 3, 4, 5, 12, 13, 14, 15]
[14, 13, 12, 11, 10, 5, 4, 9, 8, 7, 6, 2, 1, 0, 3, 15]
[14, 13, 12, 11, 10, 9, 3, 4, 5, 6, 8, 7, 2, 1, 0, 15]
[10, 11, 9, 8, 7, 2, 1, 0, 3, 4, 6, 5, 12, 13, 14, 15]
[0, 1, 2, 3, 11, 12, 13, 14, 15, 4, 5, 6, 10, 9, 8, 7]
[0, 9, 10, 11, 15, 14, 13, 12, 1, 2, 3, 4, 8, 7, 6, 5]
[15, 1, 2, 3, 4, 5, 6, 7, 10, 9, 8, 0, 11, 12, 13, 14]
[4, 5, 6, 7, 8, 3, 2, 15, 14, 13, 12, 11, 10, 9, 0, 1]
[12, 11, 10, 9, 0, 1, 8, 7, 6, 13, 14, 15, 5, 4, 3, 2]
[4, 3, 2, 1, 0, 6, 7, 8, 9, 10, 5, 11, 12, 13, 14, 15]
[9, 10, 11, 12, 8, 7, 6, 1, 2, 3, 4, 5, 0, 13, 14, 15]
[3, 10, 11, 12, 2, 1, 0, 4, 5, 6, 7, 8, 9, 13, 14, 15]
[9, 8, 7, 3, 4, 6, 5, 10, 11, 2, 1, 0, 12, 13, 14, 15]
[6, 5, 4, 3, 13, 14, 2, 1, 0, 7, 8, 9, 10, 11, 12, 15]
[13, 12, 11, 10, 0, 4, 3, 2, 1, 14, 5, 6, 7, 8, 9, 15]
[2, 3, 10, 9, 8, 6, 5, 4, 1, 0, 7, 11, 12, 13, 14, 15]
[13, 14, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0, 1, 15]
[6, 5, 1, 7, 8, 0, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15]
[5, 4, 3, 2, 1, 0, 13, 14, 15, 6, 7, 8, 9, 10, 11, 12]
[13, 12, 11, 1, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15]
[4, 5, 6, 12, 11, 10, 9, 8, 7, 3, 13, 14, 2, 1, 0, 15]
[2, 3, 1, 0, 4, 5, 6, 7, 8, 9, 10, 15, 14, 13, 12, 11]
[4, 5, 8, 7, 6, 9, 10, 3, 2, 1, 0, 11, 12, 13, 14, 15]
[0, 2, 3, 15, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[5, 6, 14, 4, 3, 2, 1, 13, 12, 11, 10, 9, 8, 7, 0, 15]
[10, 9, 8, 7, 6, 5, 4, 13, 12, 1, 0, 2, 3, 11, 14, 15]
[12, 11, 10, 9, 8, 13, 7, 6, 5, 4, 3, 2, 1, 0, 14, 15]
[14, 0, 1, 10, 2, 3, 4, 5, 6, 7, 8, 9, 13, 12, 11, 15]
[14, 13, 12, 11, 2, 1, 0, 10, 15, 3, 4, 5, 6, 7, 8, 9]
[0, 1, 2, 3, 5, 6, 7, 8, 4, 13, 12, 11, 10, 9, 14, 15]
[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0, 11, 12, 13, 14, 15]
