[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[1, 2, 3, 12, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[1, 2, 11, 12, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[12, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[11, 12, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 3, 2, 1]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[12, 0, 1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 11, 12, 0, 4, 5, 6, 7, 8, 9, 10]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 11, 12, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[2, 6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 0, 1]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[10, 11, 12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 0]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[10, 2, 3, 12, 11, 1, 0, 4, 5, 6, 7, 8, 9]
[11, 12, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[11, 12, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 0, 4, 5]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[3, 2, 1, 11, 12, 0, 4, 5, 6, 7, 8, 9, 10]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 3, 4, 0]
[1, 2, 11, 12, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[3, 12, 11, 10, 2, 1, 0, 4, 5, 6, 7, 8, 9]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 3, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 3, 4, 0]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10, 1, 0]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 0, 4]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10, 1, 0]
[11, 12, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 0, 4]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[3, 12, 11, 1, 0, 4, 5, 6, 7, 8, 9, 10, 2]
[1, 2, 3, 12, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[10, 11, 12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[8, 9, 10, 11, 12, 0, 1, 2, 3, 4, 5, 6, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[9, 10, 11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8]
[1, 0, 12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10]
