[7, 3, 2, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 4, 5]
[0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 2, 16, 15]
[0, 2, 1, 5, 4, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[6, 7, 0, 1, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 2]
[17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[3, 17, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3]
[3, 4, 0, 17, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[15, 0, 1, 2, 16, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[6, 1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 0, 4]
[15, 16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[5, 16, 15, 3, 17, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 4]
[3, 2, 0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 5]
[17, 14, 13, 12, 0, 1, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[4, 3, 17, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]
[6, 5, 4, 3, 0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[0, 17, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 16, 2, 3]
[3, 17, 16, 15, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[17, 16, 15, 14, 3, 1, 2, 5, 4, 0, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 5, 4]
[7, 6, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 2, 5, 4]
[6, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 5, 4, 7]
[16, 15, 14, 13, 2, 1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[8, 7, 6, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4, 3, 2, 1]
[16, 17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[13, 14, 3, 17, 16, 15, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[13, 14, 17, 0, 1, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1, 2, 3, 17]
[4, 5, 16, 15, 0, 17, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 16, 15, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4]
[2, 16, 17, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1]
[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]
[9, 8, 7, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 3, 4, 5, 6, 10]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 5, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 1]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 4, 3, 17]
[17, 16, 15, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[4, 8, 7, 6, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 3]
[10, 14, 13, 12, 11, 17, 0, 1, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9]
[17, 16, 1, 2, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3]
[6, 5, 3, 17, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1, 2, 4, 0]
[17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1, 0]
[16, 2, 1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 2, 3, 17, 16, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 15, 16, 17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[16, 3, 4, 15, 17, 0, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[16, 2, 1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 1, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 5, 6]
[0, 17, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1]
[5, 3, 2, 1, 4, 0, 17, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[17, 16, 15, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[17, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[12, 13, 14, 15, 3, 2, 1, 16, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[16, 15, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 2]
[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 4]
[14, 15, 16, 17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
