[4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 3, 2, 5]
[1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[11, 12, 13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[13, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 1, 0]
[5, 2, 1, 7, 8, 9, 10, 11, 12, 13, 3, 4, 0, 6]
[13, 12, 11, 10, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[9, 10, 11, 2, 3, 13, 12, 1, 0, 4, 5, 6, 7, 8]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 3, 2, 6, 5, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[13, 3, 2, 12, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11]
[7, 6, 5, 4, 8, 9, 10, 11, 12, 13, 0, 1, 2, 3]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 0, 1, 2, 6]
[13, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2, 3]
[1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4]
[10, 9, 0, 13, 12, 2, 3, 4, 5, 6, 7, 8, 1, 11]
[3, 8, 9, 10, 11, 12, 13, 0, 1, 5, 4, 7, 6, 2]
[11, 0, 1, 2, 12, 13, 3, 4, 5, 6, 7, 8, 9, 10]
[6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 0, 1, 5]
[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4, 3, 2]
[4, 3, 12, 13, 0, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4, 3, 2]
[3, 4, 0, 13, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[7, 0, 1, 11, 8, 9, 10, 13, 12, 2, 3, 4, 5, 6]
