[11, 10, 9, 0, 1, 2, 8, 7, 6, 5, 4, 3, 12, 13, 14, 15, 16]
[9, 8, 7, 4, 3, 2, 1, 0, 10, 11, 12, 13, 14, 15, 16, 5, 6]
[12, 11, 10, 9, 3, 2, 1, 8, 7, 6, 5, 4, 0, 13, 14, 15, 16]
[9, 8, 7, 6, 5, 4, 10, 11, 1, 3, 2, 0, 12, 13, 14, 15, 16]
[15, 14, 3, 2, 1, 0, 8, 9, 10, 11, 12, 4, 5, 6, 7, 13, 16]
[7, 6, 5, 4, 3, 2, 1, 8, 12, 9, 10, 11, 0, 13, 14, 15, 16]
[6, 5, 4, 3, 2, 1, 0, 12, 8, 9, 10, 11, 7, 13, 14, 15, 16]
[7, 8, 9, 6, 5, 4, 3, 14, 13, 0, 1, 2, 10, 11, 12, 15, 16]
[16, 15, 14, 13, 12, 0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 5, 6]
[9, 10, 11, 12, 15, 14, 13, 8, 7, 6, 5, 4, 16, 3, 2, 1, 0]
[14, 15, 9, 8, 0, 1, 2, 3, 4, 5, 6, 7, 16, 13, 12, 11, 10]
[9, 10, 11, 12, 7, 6, 0, 1, 2, 3, 8, 4, 5, 13, 14, 15, 16]
[12, 11, 10, 4, 5, 6, 7, 8, 9, 13, 14, 15, 3, 2, 0, 1, 16]
[16, 15, 14, 13, 12, 11, 10, 8, 7, 6, 5, 9, 2, 1, 0, 3, 4]
[3, 2, 14, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 1, 0]
[11, 10, 9, 8, 0, 7, 6, 5, 4, 3, 2, 1, 12, 13, 14, 15, 16]
[0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1, 2, 3, 4]
[13, 12, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 14, 15, 16, 0]
[13, 14, 15, 16, 9, 12, 11, 10, 8, 7, 6, 5, 4, 3, 0, 1, 2]
[8, 7, 6, 5, 12, 13, 14, 15, 9, 10, 11, 16, 4, 3, 2, 1, 0]
[5, 4, 3, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[9, 8, 10, 11, 12, 13, 14, 15, 16, 7, 0, 1, 2, 3, 6, 5, 4]
[6, 0, 1, 2, 7, 3, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[11, 12, 14, 15, 16, 10, 9, 8, 13, 0, 1, 2, 3, 4, 5, 6, 7]
[1, 0, 7, 8, 9, 10, 11, 2, 3, 4, 5, 6, 15, 16, 12, 13, 14]
[11, 10, 12, 7, 6, 5, 4, 3, 2, 1, 0, 8, 9, 13, 14, 15, 16]
[9, 8, 7, 6, 5, 15, 16, 14, 13, 12, 11, 10, 4, 3, 2, 1, 0]
[11, 10, 9, 8, 7, 6, 5, 4, 14, 13, 12, 3, 2, 1, 0, 15, 16]
[7, 6, 5, 4, 10, 9, 2, 1, 0, 3, 8, 11, 12, 13, 14, 15, 16]
[11, 0, 1, 2, 3, 12, 13, 14, 15, 16, 4, 5, 6, 7, 10, 9, 8]
[14, 13, 12, 11, 10, 9, 6, 5, 4, 3, 2, 1, 0, 7, 8, 15, 16]
[14, 15, 11, 10, 9, 13, 12, 8, 0, 1, 2, 3, 4, 5, 6, 7, 16]
[12, 11, 10, 9, 2, 1, 7, 8, 6, 5, 4, 3, 0, 13, 14, 15, 16]
[8, 9, 10, 11, 12, 13, 4, 5, 6, 14, 15, 7, 0, 1, 2, 3, 16]
[3, 4, 10, 11, 12, 13, 14, 15, 9, 5, 6, 7, 8, 2, 1, 0, 16]
[16, 15, 14, 0, 1, 2, 3, 4, 5, 13, 12, 11, 10, 9, 8, 7, 6]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 9, 11, 12, 13, 14, 15, 16]
[3, 2, 1, 0, 16, 4, 5, 6, 15, 14, 13, 12, 11, 10, 7, 8, 9]
[15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 0, 5, 4, 3, 2, 1, 16]
[1, 0, 7, 9, 8, 6, 5, 4, 3, 2, 10, 11, 12, 13, 14, 15, 16]
[5, 4, 3, 2, 1, 0, 6, 8, 9, 10, 11, 12, 13, 14, 7, 15, 16]
[3, 2, 1, 0, 12, 8, 9, 10, 11, 13, 14, 15, 4, 5, 6, 7, 16]
[6, 3, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 5, 4, 2, 1, 0]
[7, 8, 10, 11, 16, 15, 14, 13, 12, 6, 5, 4, 3, 2, 1, 0, 9]
[6, 7, 8, 9, 10, 16, 15, 14, 13, 12, 5, 4, 11, 3, 2, 1, 0]
[7, 8, 12, 6, 11, 10, 9, 5, 4, 3, 2, 1, 0, 13, 14, 15, 16]
[0, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 4, 13, 14, 15, 16]
[13, 9, 8, 7, 6, 5, 10, 11, 12, 4, 3, 2, 1, 0, 14, 15, 16]
[6, 10, 9, 5, 4, 3, 2, 1, 0, 11, 12, 13, 14, 8, 7, 15, 16]
[15, 14, 13, 12, 11, 8, 10, 9, 0, 1, 2, 3, 7, 6, 5, 4, 16]
[10, 0, 1, 2, 3, 7, 6, 5, 4, 11, 12, 13, 8, 9, 14, 15, 16]
[3, 2, 1, 7, 8, 9, 10, 11, 12, 0, 13, 14, 4, 5, 6, 15, 16]
[15, 9, 8, 7, 6, 1, 0, 2, 3, 4, 5, 10, 11, 12, 13, 14, 16]
[11, 10, 9, 8, 7, 6, 5, 0, 4, 1, 3, 2, 12, 13, 14, 15, 16]
[16, 7, 6, 5, 0, 1, 15, 14, 13, 12, 11, 10, 9, 8, 2, 3, 4]
[4, 5, 6, 9, 10, 11, 8, 7, 0, 1, 2, 3, 12, 13, 14, 15, 16]
[1, 13, 12, 10, 9, 8, 7, 6, 5, 4, 3, 2, 11, 0, 14, 15, 16]
