[9, 6, 8, 7, 0, 1, 10, 11, 12, 4, 5, 13, 14, 15, 2, 3]
[9, 13, 14, 4, 5, 3, 2, 1, 8, 7, 6, 0, 10, 11, 12, 15]
[7, 6, 5, 10, 11, 12, 13, 14, 2, 1, 4, 8, 9, 3, 0, 15]
[12, 4, 3, 0, 8, 7, 1, 2, 5, 6, 11, 10, 9, 13, 14, 15]
[10, 1, 2, 0, 5, 4, 3, 8, 7, 9, 13, 6, 11, 12, 14, 15]
[3, 4, 11, 7, 8, 9, 10, 5, 6, 0, 1, 2, 12, 13, 14, 15]
[10, 9, 8, 7, 11, 12, 13, 14, 2, 4, 15, 3, 1, 6, 5, 0]
[14, 15, 7, 6, 5, 4, 2, 1, 3, 11, 12, 10, 9, 8, 0, 13]
[5, 11, 10, 1, 2, 12, 13, 0, 6, 7, 3, 4, 8, 9, 14, 15]
[3, 4, 5, 13, 12, 8, 2, 1, 0, 11, 6, 7, 9, 10, 14, 15]
[13, 1, 0, 4, 5, 6, 7, 10, 11, 14, 2, 15, 9, 12, 3, 8]
[7, 0, 12, 13, 5, 1, 6, 8, 9, 10, 11, 2, 4, 3, 14, 15]
[14, 13, 12, 10, 9, 8, 7, 2, 6, 5, 4, 3, 11, 1, 0, 15]
[11, 0, 1, 2, 3, 10, 4, 7, 6, 12, 5, 13, 14, 9, 8, 15]
[8, 5, 6, 4, 3, 7, 0, 9, 10, 11, 12, 13, 2, 1, 14, 15]
[0, 13, 14, 2, 1, 15, 11, 10, 9, 5, 6, 7, 8, 12, 3, 4]
[5, 6, 9, 10, 11, 12, 13, 8, 7, 14, 15, 2, 4, 1, 0, 3]
[13, 14, 15, 12, 11, 5, 4, 3, 8, 1, 2, 7, 0, 9, 6, 10]
[2, 1, 3, 4, 5, 6, 15, 0, 7, 14, 13, 8, 9, 10, 11, 12]
[7, 3, 2, 0, 4, 1, 8, 9, 10, 14, 15, 13, 12, 11, 5, 6]
[7, 5, 0, 1, 6, 4, 8, 9, 10, 11, 12, 13, 14, 3, 2, 15]
[0, 11, 7, 8, 5, 1, 2, 3, 4, 15, 14, 6, 13, 12, 10, 9]
[6, 7, 8, 3, 15, 14, 12, 11, 10, 9, 5, 4, 0, 1, 2, 13]
[2, 3, 1, 0, 4, 5, 15, 8, 9, 10, 11, 12, 13, 6, 7, 14]
[12, 1, 0, 5, 6, 7, 4, 8, 9, 10, 11, 3, 2, 13, 14, 15]
[1, 2, 3, 13, 12, 0, 14, 8, 9, 10, 11, 4, 5, 6, 7, 15]
[8, 7, 1, 6, 5, 4, 3, 2, 10, 12, 13, 14, 11, 15, 0, 9]
[6, 12, 11, 10, 4, 3, 8, 7, 1, 9, 2, 0, 13, 14, 15, 5]
[15, 1, 0, 14, 10, 11, 12, 13, 4, 3, 2, 9, 8, 7, 6, 5]
[8, 0, 12, 11, 10, 7, 13, 3, 2, 1, 6, 5, 4, 9, 14, 15]
[0, 1, 5, 6, 8, 4, 3, 2, 14, 9, 7, 10, 11, 12, 13, 15]
[12, 8, 7, 6, 0, 15, 3, 4, 1, 11, 10, 9, 2, 5, 13, 14]
[14, 13, 8, 9, 10, 11, 7, 2, 1, 6, 5, 4, 12, 3, 0, 15]
[11, 12, 13, 6, 10, 9, 8, 7, 5, 4, 0, 1, 3, 2, 14, 15]
[12, 11, 10, 9, 8, 7, 6, 15, 0, 2, 1, 5, 4, 3, 13, 14]
[15, 14, 5, 8, 1, 0, 6, 9, 10, 11, 4, 3, 2, 7, 13, 12]
[15, 1, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[11, 6, 7, 0, 14, 8, 9, 10, 12, 13, 3, 2, 4, 5, 1, 15]
[1, 6, 7, 8, 9, 0, 10, 11, 14, 2, 3, 4, 13, 12, 5, 15]
[3, 4, 5, 6, 7, 2, 1, 0, 10, 11, 12, 13, 14, 8, 9, 15]
[14, 13, 9, 8, 11, 3, 4, 0, 1, 2, 5, 6, 7, 10, 12, 15]
[1, 2, 12, 11, 6, 7, 8, 5, 3, 9, 0, 13, 15, 14, 4, 10]
[10, 0, 4, 11, 2, 1, 13, 12, 3, 14, 9, 8, 7, 6, 5, 15]
[3, 2, 1, 15, 9, 8, 10, 7, 6, 0, 4, 5, 14, 13, 12, 11]
[0, 1, 10, 11, 12, 4, 2, 3, 7, 8, 9, 13, 14, 15, 6, 5]
[6, 9, 10, 12, 13, 8, 7, 5, 4, 3, 2, 1, 0, 14, 15, 11]
[11, 6, 7, 8, 9, 10, 12, 4, 3, 2, 1, 0, 5, 15, 14, 13]
[6, 4, 3, 2, 5, 12, 0, 1, 7, 10, 11, 13, 14, 15, 8, 9]
[5, 4, 3, 7, 2, 6, 10, 12, 11, 9, 8, 1, 0, 13, 14, 15]
[3, 13, 12, 0, 1, 2, 11, 8, 7, 6, 5, 14, 4, 9, 10, 15]
[7, 6, 5, 9, 10, 11, 3, 4, 13, 12, 2, 8, 1, 0, 14, 15]
[7, 11, 8, 9, 10, 13, 12, 6, 1, 15, 14, 2, 3, 4, 5, 0]
[1, 0, 10, 7, 14, 13, 12, 11, 9, 2, 3, 4, 5, 6, 8, 15]
[14, 15, 9, 10, 11, 13, 12, 6, 5, 0, 1, 2, 3, 8, 7, 4]
[11, 5, 4, 0, 3, 15, 6, 10, 9, 8, 7, 12, 13, 14, 2, 1]
[7, 6, 8, 9, 4, 3, 10, 11, 12, 13, 5, 1, 14, 2, 0, 15]
[10, 11, 2, 3, 5, 4, 12, 1, 6, 7, 8, 9, 0, 13, 14, 15]
