[6, 5, 7, 9, 3, 2, 1, 12, 11, 10, 0, 4, 8]
[12, 11, 10, 5, 4, 3, 6, 1, 2, 9, 8, 7, 0]
[12, 6, 5, 4, 0, 10, 11, 2, 3, 9, 8, 7, 1]
[10, 9, 8, 3, 2, 1, 4, 5, 7, 11, 12, 0, 6]
[10, 2, 3, 9, 8, 7, 4, 5, 1, 0, 12, 11, 6]
[10, 3, 2, 1, 0, 4, 5, 9, 8, 7, 6, 11, 12]
[11, 2, 3, 4, 12, 10, 7, 6, 5, 1, 0, 8, 9]
[12, 11, 3, 2, 0, 4, 5, 6, 7, 8, 9, 10, 1]
[12, 11, 0, 3, 7, 8, 1, 6, 5, 4, 2, 9, 10]
[12, 11, 10, 7, 1, 3, 6, 5, 2, 4, 0, 8, 9]
[2, 3, 11, 4, 5, 6, 7, 12, 0, 8, 9, 10, 1]
[2, 10, 11, 3, 4, 5, 6, 7, 9, 8, 1, 0, 12]
[10, 9, 0, 8, 7, 6, 5, 4, 1, 2, 3, 11, 12]
[11, 10, 9, 8, 7, 6, 2, 5, 3, 4, 1, 0, 12]
[4, 5, 6, 11, 0, 9, 10, 7, 8, 1, 2, 3, 12]
[8, 7, 11, 12, 0, 5, 6, 2, 3, 4, 1, 9, 10]
[11, 10, 3, 1, 2, 8, 7, 6, 0, 5, 9, 4, 12]
[12, 11, 10, 5, 6, 7, 4, 3, 2, 1, 8, 9, 0]
[11, 12, 4, 3, 2, 1, 0, 8, 10, 9, 5, 6, 7]
[4, 5, 6, 7, 8, 11, 0, 1, 9, 12, 10, 3, 2]
[6, 5, 4, 1, 2, 3, 7, 12, 8, 9, 10, 11, 0]
[12, 9, 10, 8, 7, 6, 5, 3, 2, 1, 0, 11, 4]
[5, 7, 6, 4, 3, 12, 0, 11, 8, 10, 1, 2, 9]
[7, 6, 11, 8, 5, 4, 3, 2, 10, 9, 1, 0, 12]
[9, 8, 0, 6, 7, 12, 11, 10, 5, 1, 2, 3, 4]
[3, 4, 5, 6, 8, 7, 10, 9, 0, 2, 1, 11, 12]
[8, 7, 11, 12, 10, 6, 5, 2, 1, 0, 3, 4, 9]
[12, 4, 5, 6, 7, 8, 11, 0, 1, 2, 3, 10, 9]
[3, 2, 1, 0, 5, 10, 11, 6, 9, 8, 7, 12, 4]
[6, 1, 2, 3, 10, 4, 11, 12, 7, 8, 5, 9, 0]
[11, 10, 7, 6, 0, 1, 2, 5, 3, 8, 4, 9, 12]
[7, 6, 0, 8, 2, 1, 5, 3, 4, 9, 10, 11, 12]
[5, 6, 9, 4, 3, 7, 10, 11, 12, 8, 1, 2, 0]
[12, 1, 9, 8, 4, 3, 2, 5, 11, 10, 6, 7, 0]
[7, 8, 10, 11, 12, 2, 3, 4, 5, 6, 9, 1, 0]
[0, 1, 4, 5, 6, 8, 3, 2, 7, 9, 10, 11, 12]
[4, 3, 2, 10, 9, 8, 7, 0, 1, 5, 12, 11, 6]
[11, 4, 5, 3, 2, 6, 7, 8, 0, 9, 10, 1, 12]
[0, 1, 7, 8, 9, 2, 10, 6, 3, 4, 5, 11, 12]
[11, 12, 7, 9, 6, 5, 4, 3, 2, 1, 0, 8, 10]
[5, 6, 4, 7, 2, 3, 0, 12, 11, 10, 9, 8, 1]
