[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[14, 13, 1, 2, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2, 1, 0]
[0, 3, 2, 13, 14, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0, 14]
[3, 0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 4]
[13, 2, 1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 0, 4, 5, 2, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 12, 11, 1, 3, 4, 5, 6, 7, 8, 9, 10, 2, 13, 0]
[10, 11, 14, 0, 1, 12, 13, 2, 3, 4, 5, 6, 7, 8, 9]
[10, 13, 14, 0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[13, 14, 10, 9, 12, 11, 3, 2, 1, 0, 4, 5, 6, 7, 8]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4, 3]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 0, 1, 6, 5, 4, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 5, 4]
[5, 9, 8, 0, 4, 7, 6, 10, 11, 12, 13, 14, 3, 2, 1]
[6, 7, 4, 3, 8, 9, 10, 11, 12, 13, 14, 0, 1, 5, 2]
[4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 2, 3]
[12, 13, 1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[0, 1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[7, 6, 3, 2, 8, 9, 10, 11, 12, 13, 14, 0, 4, 5, 1]
[2, 1, 7, 8, 9, 10, 11, 12, 13, 3, 4, 0, 5, 6, 14]
[3, 6, 7, 1, 2, 8, 9, 10, 11, 12, 13, 14, 0, 4, 5]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 14, 13, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[7, 6, 5, 2, 8, 9, 10, 11, 12, 13, 14, 3, 4, 0, 1]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[2, 13, 14, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2, 5]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[0, 1, 9, 8, 10, 11, 2, 12, 13, 14, 3, 4, 5, 6, 7]
[14, 3, 1, 2, 5, 4, 0, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[14, 3, 4, 13, 2, 1, 0, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 14, 13, 12, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 14, 13, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 13, 12, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[13, 14, 10, 11, 12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[5, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 4]
[4, 13, 14, 2, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[2, 1, 6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[9, 10, 11, 0, 14, 13, 12, 1, 2, 3, 4, 5, 6, 7, 8]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[12, 13, 14, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 12, 13, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 13, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 14, 13, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 4]
[10, 11, 12, 8, 9, 0, 1, 2, 13, 14, 3, 4, 5, 6, 7]
[6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2, 1]
[0, 14, 13, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
