[15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0]
[6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1]
[15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1, 0]
[15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1, 2]
[1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[12, 0, 15, 14, 13, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[1, 0, 15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[13, 14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3]
[1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 14, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2]
[15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2, 1, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[14, 15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 15, 14, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[3, 4, 0, 15, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[13, 14, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
