[1, 0, 7, 8, 9, 10, 11, 12, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17, 18]
[3, 4, 5, 6, 7, 16, 15, 8, 2, 1, 0, 9, 10, 11, 12, 13, 14, 17, 18]
[9, 8, 7, 6, 0, 10, 11, 12, 1, 2, 3, 5, 4, 13, 14, 15, 16, 17, 18]
[9, 10, 11, 17, 16, 15, 14, 13, 12, 5, 4, 3, 2, 1, 0, 6, 7, 8, 18]
[10, 11, 12, 13, 14, 15, 18, 17, 16, 8, 7, 6, 5, 4, 3, 2, 1, 0, 9]
[5, 0, 1, 6, 7, 8, 9, 10, 11, 13, 12, 2, 3, 4, 14, 15, 16, 17, 18]
[15, 14, 13, 12, 11, 10, 8, 7, 6, 5, 4, 3, 2, 1, 0, 9, 16, 17, 18]
[9, 8, 7, 6, 5, 4, 3, 0, 2, 1, 10, 11, 12, 13, 14, 15, 16, 17, 18]
[15, 7, 8, 9, 10, 11, 12, 13, 14, 16, 6, 5, 4, 3, 2, 1, 0, 17, 18]
[1, 0, 12, 13, 14, 15, 16, 17, 18, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[18, 0, 1, 2, 3, 4, 5, 6, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 0, 10, 12, 11, 18]
[1, 0, 6, 14, 13, 7, 8, 9, 10, 11, 12, 2, 3, 4, 5, 15, 16, 17, 18]
[11, 6, 5, 7, 8, 9, 10, 4, 3, 2, 1, 0, 12, 13, 14, 15, 16, 17, 18]
[4, 10, 11, 12, 13, 5, 3, 2, 1, 0, 6, 7, 8, 9, 14, 15, 16, 17, 18]
[8, 7, 6, 5, 11, 12, 13, 14, 15, 16, 17, 18, 10, 9, 4, 3, 2, 1, 0]
[14, 13, 12, 0, 1, 15, 16, 17, 18, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6]
[3, 17, 16, 15, 14, 13, 12, 11, 10, 9, 5, 4, 2, 1, 0, 6, 7, 8, 18]
[5, 4, 3, 2, 1, 0, 18, 17, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 6]
[2, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 6, 3, 4, 5, 7, 18]
