[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[0, 1, 12, 13, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[14, 3, 2, 13, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[12, 13, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 4, 0, 14, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 4, 0]
[14, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4]
[5, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 4]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 0]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[0, 14, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4, 3]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 4, 0, 14, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[2, 6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 1, 0]
[12, 13, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 13, 14, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4, 3]
[13, 2, 1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[11, 12, 1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[10, 13, 14, 0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[13, 2, 1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 14, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[12, 13, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[5, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 4]
[3, 2, 1, 13, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 1, 0]
[10, 11, 12, 13, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[11, 12, 1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
