[11, 15, 14, 13, 12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[13, 1, 0, 15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 12, 11, 10, 14, 2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9]
[3, 4, 1, 2, 15, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 13, 14, 3, 15, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 4]
[13, 14, 15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[12, 15, 0, 1, 13, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4, 3]
[15, 14, 13, 12, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[12, 13, 14, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[5, 6, 3, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4, 1]
[6, 1, 0, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 5]
[4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 3]
[2, 14, 15, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[14, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 14, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 3]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 4]
[15, 14, 13, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[0, 1, 13, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1]
[14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1]
[14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[12, 13, 1, 2, 14, 15, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[14, 15, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[0, 1, 2, 12, 13, 14, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[14, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[7, 6, 5, 1, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4, 3, 2]
[2, 5, 6, 7, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 4]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 4]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3]
[3, 15, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2, 1, 4]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 14, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0]
[12, 1, 2, 14, 13, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 4, 15, 0, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 1]
[15, 4, 3, 2, 14, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0]
