[12, 6, 5, 4, 7, 8, 9, 10, 11, 0, 13, 14, 15, 1, 2, 3, 16]
[10, 11, 2, 9, 8, 3, 4, 16, 15, 0, 14, 13, 12, 5, 6, 7, 1]
[14, 13, 10, 11, 12, 0, 2, 3, 4, 5, 6, 16, 9, 8, 7, 1, 15]
[7, 8, 3, 2, 15, 14, 0, 13, 6, 5, 4, 1, 12, 11, 10, 9, 16]
[11, 12, 14, 15, 16, 7, 13, 9, 8, 6, 5, 4, 10, 3, 2, 1, 0]
[8, 7, 6, 5, 4, 3, 1, 0, 9, 14, 10, 15, 2, 11, 12, 13, 16]
[6, 7, 10, 11, 5, 4, 13, 14, 15, 9, 3, 2, 1, 8, 12, 0, 16]
[2, 15, 14, 13, 12, 11, 10, 9, 4, 5, 6, 7, 8, 1, 0, 3, 16]
[2, 1, 0, 10, 7, 8, 9, 15, 16, 6, 5, 3, 4, 11, 12, 13, 14]
[13, 12, 11, 10, 9, 2, 1, 0, 16, 4, 15, 3, 5, 6, 7, 8, 14]
[0, 1, 3, 4, 5, 10, 11, 12, 15, 16, 2, 6, 7, 8, 9, 13, 14]
[6, 5, 4, 3, 2, 1, 12, 11, 10, 7, 14, 0, 8, 9, 13, 15, 16]
[5, 13, 12, 1, 0, 2, 3, 4, 6, 10, 9, 8, 7, 14, 15, 16, 11]
[4, 3, 2, 1, 12, 11, 10, 9, 0, 8, 7, 6, 5, 13, 14, 15, 16]
[2, 6, 3, 4, 5, 9, 1, 0, 7, 8, 11, 12, 13, 14, 15, 10, 16]
[6, 7, 4, 5, 9, 10, 11, 12, 0, 3, 2, 1, 8, 13, 14, 15, 16]
[7, 8, 14, 2, 3, 4, 5, 6, 13, 12, 11, 10, 9, 1, 0, 15, 16]
[1, 0, 2, 8, 9, 10, 11, 15, 13, 12, 3, 4, 5, 6, 7, 14, 16]
[1, 2, 3, 4, 5, 6, 11, 12, 13, 7, 8, 14, 15, 16, 0, 9, 10]
[5, 6, 1, 7, 2, 8, 10, 9, 4, 3, 11, 16, 15, 14, 13, 12, 0]
[15, 2, 3, 4, 14, 9, 0, 1, 10, 11, 12, 13, 5, 6, 8, 7, 16]
[0, 9, 8, 7, 6, 15, 3, 4, 16, 14, 5, 1, 2, 10, 11, 12, 13]
[8, 11, 9, 10, 7, 3, 2, 1, 0, 6, 5, 4, 12, 13, 14, 15, 16]
[6, 15, 14, 4, 11, 10, 0, 1, 2, 3, 9, 7, 8, 12, 13, 5, 16]
[8, 11, 10, 6, 13, 9, 1, 0, 12, 16, 15, 14, 7, 5, 4, 3, 2]
[3, 0, 1, 4, 2, 5, 6, 10, 11, 12, 13, 14, 15, 9, 8, 7, 16]
[6, 7, 0, 1, 4, 3, 2, 12, 5, 13, 14, 15, 8, 9, 10, 11, 16]
[15, 4, 3, 14, 0, 1, 2, 13, 5, 6, 11, 12, 10, 9, 8, 7, 16]
[7, 0, 1, 6, 3, 5, 4, 8, 9, 10, 14, 13, 12, 11, 2, 15, 16]
[6, 15, 16, 7, 8, 1, 2, 3, 4, 5, 0, 9, 10, 11, 12, 13, 14]
