[2, 10, 9, 4, 3, 8, 5, 6, 7, 11, 12, 0, 13, 14, 1, 15, 16, 17]
[15, 14, 12, 11, 10, 7, 5, 4, 13, 2, 3, 6, 1, 0, 8, 9, 16, 17]
[16, 4, 5, 6, 3, 2, 1, 11, 9, 10, 0, 13, 14, 17, 7, 8, 15, 12]
[11, 10, 9, 13, 8, 1, 2, 3, 4, 7, 0, 12, 6, 5, 14, 15, 16, 17]
[13, 12, 11, 10, 2, 16, 6, 9, 14, 5, 4, 3, 1, 0, 15, 8, 7, 17]
[10, 9, 13, 14, 15, 12, 2, 1, 8, 3, 4, 5, 6, 7, 11, 0, 16, 17]
[12, 1, 8, 7, 9, 0, 10, 2, 3, 4, 6, 11, 5, 13, 14, 15, 16, 17]
[1, 10, 0, 11, 12, 13, 14, 3, 4, 17, 16, 15, 9, 8, 7, 6, 5, 2]
[11, 12, 13, 14, 17, 16, 15, 9, 8, 7, 6, 5, 4, 0, 10, 1, 2, 3]
[16, 15, 6, 2, 3, 4, 10, 9, 8, 7, 11, 12, 13, 14, 1, 0, 5, 17]
[14, 13, 12, 15, 10, 0, 1, 2, 9, 11, 16, 3, 4, 5, 6, 7, 8, 17]
[5, 9, 10, 11, 12, 13, 16, 15, 14, 2, 1, 6, 7, 8, 17, 0, 4, 3]
[10, 4, 3, 2, 13, 0, 12, 5, 6, 11, 17, 16, 15, 14, 1, 7, 8, 9]
[2, 13, 14, 1, 0, 5, 6, 7, 8, 9, 12, 3, 11, 10, 4, 15, 16, 17]
[6, 5, 4, 12, 11, 10, 9, 8, 0, 13, 3, 7, 1, 2, 14, 15, 16, 17]
[9, 8, 7, 15, 3, 2, 17, 16, 14, 4, 5, 6, 1, 0, 13, 12, 11, 10]
[10, 14, 13, 2, 3, 1, 0, 5, 6, 7, 8, 9, 4, 12, 16, 15, 11, 17]
[13, 14, 17, 16, 3, 2, 15, 7, 6, 5, 4, 12, 11, 10, 0, 1, 8, 9]
[5, 6, 7, 0, 1, 9, 3, 2, 16, 17, 8, 10, 11, 4, 15, 14, 13, 12]
[11, 12, 10, 9, 8, 7, 4, 5, 6, 13, 14, 1, 0, 2, 3, 15, 16, 17]
[1, 2, 3, 4, 5, 8, 7, 6, 0, 15, 16, 9, 10, 11, 12, 14, 13, 17]
[1, 5, 0, 17, 6, 7, 2, 3, 4, 16, 15, 11, 10, 9, 8, 12, 13, 14]
[10, 11, 12, 13, 6, 14, 15, 9, 8, 7, 0, 1, 3, 2, 4, 5, 16, 17]
[3, 0, 1, 2, 7, 8, 9, 10, 4, 13, 5, 6, 14, 15, 11, 12, 16, 17]
[12, 13, 11, 10, 9, 4, 3, 14, 5, 16, 15, 7, 8, 6, 2, 1, 0, 17]
[3, 4, 14, 13, 12, 15, 16, 5, 6, 7, 8, 9, 2, 1, 0, 10, 11, 17]
[10, 11, 12, 14, 13, 0, 1, 2, 3, 17, 5, 4, 6, 7, 9, 8, 15, 16]
[7, 6, 5, 4, 3, 17, 16, 15, 2, 11, 12, 1, 0, 14, 8, 9, 10, 13]
[6, 5, 4, 12, 13, 7, 9, 10, 8, 14, 3, 2, 1, 0, 11, 15, 16, 17]
[7, 0, 4, 1, 2, 5, 8, 9, 10, 11, 6, 12, 13, 14, 3, 15, 16, 17]
[1, 0, 13, 4, 3, 2, 14, 6, 7, 8, 10, 9, 5, 12, 11, 15, 16, 17]
[7, 8, 2, 1, 0, 9, 10, 13, 14, 15, 16, 4, 3, 11, 12, 17, 6, 5]
[4, 5, 3, 9, 16, 17, 15, 12, 14, 13, 0, 1, 2, 11, 10, 6, 7, 8]
[5, 6, 0, 13, 12, 11, 10, 9, 8, 7, 3, 16, 15, 14, 1, 2, 4, 17]
[7, 3, 8, 9, 4, 10, 11, 16, 17, 6, 15, 14, 13, 12, 0, 1, 2, 5]
[12, 10, 11, 0, 1, 5, 6, 2, 7, 8, 9, 13, 14, 4, 3, 15, 16, 17]
[2, 1, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 3, 0, 4, 5, 6, 7]
[3, 2, 1, 14, 15, 16, 17, 8, 7, 6, 5, 4, 9, 10, 11, 0, 12, 13]
[5, 6, 7, 8, 4, 0, 1, 2, 3, 10, 11, 12, 14, 13, 15, 16, 17, 9]
[8, 17, 10, 9, 0, 16, 15, 14, 13, 12, 7, 6, 1, 2, 5, 4, 3, 11]
[6, 2, 16, 17, 4, 5, 9, 10, 15, 14, 13, 12, 7, 1, 0, 3, 11, 8]
[4, 10, 17, 1, 0, 2, 7, 6, 5, 3, 9, 8, 11, 12, 13, 14, 15, 16]
[15, 16, 17, 7, 14, 13, 4, 5, 6, 3, 2, 0, 1, 8, 9, 10, 11, 12]
[14, 13, 0, 1, 2, 3, 4, 11, 5, 12, 15, 6, 7, 8, 9, 10, 16, 17]
[7, 6, 9, 10, 11, 3, 0, 1, 2, 8, 12, 13, 5, 4, 14, 15, 16, 17]
[5, 6, 4, 17, 14, 13, 12, 11, 10, 2, 16, 15, 0, 1, 3, 7, 8, 9]
[7, 6, 11, 12, 13, 14, 15, 5, 3, 4, 16, 8, 0, 1, 9, 10, 2, 17]
