[13, 0, 2, 3, 4, 7, 8, 12, 11, 1, 9, 10, 6, 5]
[13, 6, 0, 1, 2, 10, 9, 8, 7, 11, 12, 4, 3, 5]
[3, 6, 10, 4, 5, 8, 7, 11, 2, 1, 0, 9, 12, 13]
[6, 7, 4, 5, 8, 10, 11, 12, 13, 9, 0, 1, 3, 2]
[1, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[9, 8, 2, 3, 6, 7, 10, 11, 4, 1, 0, 5, 12, 13]
[9, 3, 2, 7, 8, 1, 0, 6, 5, 4, 10, 11, 12, 13]
[0, 1, 5, 4, 3, 9, 8, 7, 6, 10, 11, 12, 2, 13]
[13, 12, 10, 9, 2, 6, 0, 1, 8, 7, 3, 4, 5, 11]
[0, 2, 3, 4, 9, 8, 1, 5, 7, 6, 10, 11, 12, 13]
[11, 9, 8, 1, 2, 7, 6, 10, 0, 5, 12, 13, 3, 4]
[13, 3, 2, 1, 0, 9, 4, 5, 6, 10, 11, 12, 8, 7]
[11, 3, 2, 10, 9, 0, 1, 7, 6, 4, 5, 12, 8, 13]
[1, 0, 10, 9, 6, 2, 3, 4, 8, 7, 5, 11, 12, 13]
[8, 11, 10, 7, 9, 0, 6, 5, 4, 3, 2, 1, 12, 13]
[3, 4, 12, 11, 1, 10, 9, 8, 7, 0, 2, 5, 6, 13]
[4, 5, 6, 7, 9, 10, 13, 12, 11, 2, 3, 0, 1, 8]
[0, 5, 6, 1, 2, 9, 4, 3, 7, 8, 10, 11, 12, 13]
[11, 12, 0, 4, 3, 13, 2, 1, 7, 8, 9, 10, 5, 6]
[2, 8, 11, 3, 7, 6, 5, 4, 12, 13, 1, 0, 9, 10]
[7, 13, 12, 11, 8, 3, 2, 1, 0, 10, 9, 4, 5, 6]
[8, 1, 11, 10, 0, 7, 2, 3, 4, 6, 5, 9, 12, 13]
[11, 10, 9, 8, 7, 6, 12, 5, 13, 0, 1, 2, 3, 4]
[2, 3, 4, 5, 6, 8, 9, 7, 1, 0, 12, 13, 11, 10]
[11, 12, 10, 9, 2, 3, 8, 7, 0, 1, 4, 6, 5, 13]
[12, 9, 10, 13, 5, 4, 3, 8, 6, 2, 1, 0, 11, 7]
[11, 12, 10, 0, 6, 7, 8, 1, 9, 2, 3, 4, 5, 13]
[7, 8, 9, 4, 3, 6, 5, 10, 2, 1, 0, 11, 12, 13]
[2, 8, 6, 7, 0, 13, 9, 1, 3, 4, 5, 12, 10, 11]
[1, 0, 4, 5, 6, 7, 13, 12, 11, 10, 9, 8, 3, 2]
[13, 4, 5, 12, 0, 1, 2, 3, 10, 9, 11, 6, 7, 8]
[10, 11, 9, 8, 1, 0, 3, 4, 5, 6, 7, 13, 2, 12]
[4, 3, 2, 1, 0, 6, 7, 8, 9, 11, 10, 5, 12, 13]
[6, 7, 4, 3, 2, 8, 1, 9, 5, 0, 10, 11, 12, 13]
[12, 11, 1, 0, 3, 4, 6, 2, 10, 8, 7, 9, 5, 13]
[6, 5, 4, 3, 2, 7, 8, 10, 11, 12, 1, 0, 9, 13]
[13, 9, 8, 12, 11, 5, 4, 3, 2, 1, 6, 7, 0, 10]
[8, 13, 12, 11, 9, 10, 7, 6, 5, 1, 0, 2, 3, 4]
[12, 11, 10, 9, 0, 5, 6, 7, 4, 3, 2, 1, 8, 13]
[5, 6, 12, 13, 7, 0, 2, 3, 4, 1, 8, 9, 10, 11]
[12, 11, 5, 6, 7, 8, 9, 10, 4, 3, 2, 1, 0, 13]
[0, 1, 2, 12, 5, 6, 7, 8, 9, 10, 11, 4, 3, 13]
[5, 4, 3, 8, 7, 0, 9, 10, 11, 12, 13, 1, 2, 6]
[1, 2, 4, 10, 9, 6, 5, 8, 7, 3, 0, 11, 12, 13]
[11, 6, 2, 5, 7, 8, 9, 10, 1, 0, 4, 3, 12, 13]
[0, 11, 1, 4, 5, 2, 3, 7, 8, 9, 10, 6, 12, 13]
[6, 5, 4, 9, 2, 3, 0, 1, 8, 7, 10, 11, 12, 13]
[12, 13, 8, 7, 1, 0, 6, 9, 5, 4, 3, 2, 10, 11]
[4, 6, 7, 8, 5, 3, 2, 9, 1, 0, 10, 11, 12, 13]
[9, 11, 10, 4, 2, 1, 0, 3, 5, 6, 8, 7, 12, 13]
[10, 7, 4, 9, 8, 6, 5, 2, 3, 11, 12, 1, 0, 13]
[13, 5, 1, 4, 0, 11, 10, 9, 8, 7, 6, 12, 3, 2]
[3, 4, 5, 13, 2, 1, 12, 11, 9, 10, 6, 0, 7, 8]
[2, 10, 11, 12, 3, 0, 1, 8, 7, 6, 9, 5, 4, 13]
[9, 10, 0, 1, 2, 3, 4, 5, 11, 12, 13, 6, 8, 7]
[7, 8, 4, 12, 3, 2, 0, 1, 11, 10, 9, 6, 5, 13]
[10, 5, 3, 11, 9, 8, 7, 4, 2, 1, 0, 6, 12, 13]
[1, 2, 12, 9, 11, 10, 4, 3, 8, 7, 6, 5, 0, 13]
[1, 0, 7, 12, 11, 10, 6, 5, 2, 3, 4, 9, 8, 13]
[7, 4, 5, 3, 2, 1, 0, 6, 10, 11, 12, 13, 8, 9]
[12, 7, 6, 5, 4, 8, 3, 2, 1, 11, 10, 0, 13, 9]
[5, 6, 10, 0, 11, 1, 2, 3, 4, 8, 9, 7, 12, 13]
[3, 5, 4, 2, 0, 1, 10, 6, 7, 8, 9, 11, 12, 13]
[0, 3, 2, 1, 10, 7, 8, 9, 11, 12, 13, 4, 6, 5]
[11, 8, 9, 10, 4, 3, 2, 6, 7, 5, 0, 1, 12, 13]
[4, 3, 2, 13, 12, 9, 0, 1, 11, 7, 8, 10, 5, 6]
[11, 7, 6, 5, 3, 4, 8, 9, 12, 13, 10, 2, 1, 0]
[1, 0, 5, 12, 11, 10, 8, 9, 2, 3, 4, 6, 7, 13]
[12, 3, 13, 2, 1, 4, 11, 10, 9, 8, 7, 6, 5, 0]
[2, 3, 8, 4, 7, 0, 1, 6, 5, 9, 10, 11, 12, 13]
[6, 12, 5, 4, 9, 8, 7, 0, 1, 2, 3, 13, 11, 10]
[11, 12, 13, 6, 0, 1, 2, 3, 4, 10, 9, 8, 7, 5]
[10, 9, 3, 11, 4, 5, 2, 6, 12, 7, 8, 13, 1, 0]
[0, 7, 8, 10, 9, 6, 5, 11, 1, 2, 3, 4, 12, 13]
[4, 7, 6, 5, 8, 10, 9, 3, 2, 1, 0, 11, 12, 13]
[5, 6, 11, 10, 0, 7, 8, 9, 4, 3, 2, 1, 12, 13]
[13, 3, 6, 7, 8, 10, 0, 1, 2, 4, 5, 12, 11, 9]
[13, 12, 10, 9, 8, 0, 7, 3, 2, 1, 6, 5, 4, 11]
[6, 1, 0, 7, 9, 10, 5, 3, 8, 4, 2, 11, 12, 13]
[5, 4, 3, 2, 0, 1, 9, 8, 7, 12, 11, 10, 6, 13]
[10, 11, 5, 4, 0, 12, 3, 9, 8, 7, 6, 13, 2, 1]
[13, 12, 4, 3, 2, 9, 1, 0, 7, 8, 11, 10, 6, 5]
[7, 8, 1, 2, 0, 9, 3, 4, 5, 6, 10, 11, 12, 13]
[4, 5, 6, 11, 10, 3, 2, 9, 8, 7, 0, 12, 1, 13]
[4, 1, 0, 5, 6, 7, 8, 9, 3, 2, 10, 11, 12, 13]
[10, 12, 4, 3, 2, 1, 0, 7, 5, 9, 8, 11, 6, 13]
[13, 2, 3, 9, 0, 8, 4, 5, 7, 6, 12, 11, 10, 1]
[10, 6, 5, 4, 9, 8, 7, 12, 11, 3, 2, 1, 0, 13]
[8, 0, 9, 11, 10, 7, 4, 5, 3, 2, 1, 6, 12, 13]
[13, 0, 4, 3, 9, 10, 11, 6, 8, 7, 12, 2, 5, 1]
[6, 7, 3, 2, 1, 8, 5, 4, 0, 11, 12, 9, 10, 13]
[7, 8, 9, 5, 12, 13, 11, 10, 6, 4, 3, 2, 1, 0]
[7, 8, 9, 10, 6, 5, 1, 0, 3, 2, 11, 12, 13, 4]
[8, 7, 2, 3, 4, 5, 6, 9, 10, 13, 1, 0, 11, 12]
[13, 12, 0, 9, 1, 8, 7, 6, 5, 4, 11, 10, 2, 3]
[12, 11, 9, 0, 3, 10, 1, 4, 5, 6, 7, 8, 2, 13]
[2, 1, 0, 8, 7, 3, 4, 5, 10, 9, 6, 11, 12, 13]
[7, 6, 5, 4, 3, 11, 12, 2, 1, 0, 10, 9, 8, 13]
[2, 3, 12, 1, 0, 13, 6, 9, 8, 4, 5, 7, 11, 10]
[4, 3, 8, 10, 2, 5, 6, 7, 1, 9, 0, 11, 12, 13]
