[1, 4, 2, 3, 5, 8, 0, 6, 7, 9, 10, 11, 12, 13, 14, 15]
[0, 2, 5, 1, 7, 4, 3, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 4, 2, 1, 8, 7, 3, 6, 5, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 5, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
[4, 3, 2, 1, 8, 7, 0, 6, 5, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 4, 0, 8, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15]
[0, 3, 1, 6, 4, 2, 7, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 7, 6, 5, 0, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 0, 4, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 0, 6, 5, 2, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 7, 5, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 0, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 0, 5, 7, 3, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 5, 0, 3, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 8, 6, 5, 7, 9, 10, 11, 12, 13, 14, 15]
[1, 5, 4, 3, 0, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 0, 4, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 5, 8, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 4, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 0, 7, 6, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 7, 0, 5, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[7, 1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 0, 8, 6, 5, 7, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 0, 8, 6, 5, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 5, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 5, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 8, 7, 6, 5, 0, 9, 10, 11, 12, 13, 14, 15]
[4, 3, 2, 6, 0, 5, 7, 1, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 0, 3, 8, 5, 6, 4, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 0, 6, 5, 2, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 4, 1, 6, 0, 2, 7, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[7, 1, 2, 4, 0, 5, 3, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 7, 5, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 7, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 0, 3, 5, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 0, 3, 7, 5, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 5, 8, 7, 3, 0, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 0, 8, 6, 5, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 5, 6, 1, 8, 7, 4, 0, 9, 10, 11, 12, 13, 14, 15]
[0, 4, 2, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 6, 2, 3, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 0, 5, 7, 3, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 0, 5, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 0, 4, 7, 2, 6, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[4, 7, 2, 1, 0, 5, 3, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 7, 6, 5, 0, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 0, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 4, 2, 1, 5, 8, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 7, 4, 6, 8, 0, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 7, 5, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 5, 4, 3, 2, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 3, 7, 5, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 0, 3, 5, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 3, 5, 7, 8, 0, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 0, 4, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 7, 4, 6, 3, 2, 0, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 3, 5, 1, 0, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 3, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 0, 5, 7, 3, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 7, 0, 5, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 8, 6, 5, 7, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 0, 3, 5, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 0, 6, 5, 2, 7, 4, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 3, 1, 4, 5, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 6, 4, 5, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 7, 4, 0, 6, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 8, 7, 0, 6, 4, 9, 10, 11, 12, 13, 14, 15]
[3, 1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 4, 2, 6, 0, 3, 7, 8, 5, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 5, 3, 4, 8, 6, 7, 0, 9, 10, 11, 12, 13, 14, 15]
