[9, 8, 11, 12, 18, 13, 10, 17, 16, 15, 14, 0, 1, 2, 3, 4, 5, 6, 7]
[3, 4, 10, 9, 11, 5, 17, 18, 2, 1, 0, 12, 13, 14, 8, 6, 7, 15, 16]
[13, 12, 11, 10, 18, 3, 16, 15, 14, 0, 1, 2, 17, 9, 8, 7, 6, 5, 4]
[1, 14, 13, 12, 16, 8, 0, 9, 10, 11, 7, 6, 5, 4, 3, 2, 15, 17, 18]
[0, 6, 13, 5, 7, 14, 15, 16, 17, 12, 11, 4, 3, 2, 1, 10, 9, 8, 18]
[13, 12, 11, 10, 4, 2, 7, 6, 5, 1, 0, 8, 3, 14, 15, 9, 18, 17, 16]
[4, 5, 9, 8, 7, 6, 11, 12, 13, 14, 3, 2, 15, 1, 10, 0, 16, 17, 18]
[15, 14, 13, 12, 10, 9, 8, 5, 11, 17, 4, 16, 3, 2, 1, 7, 0, 6, 18]
[9, 0, 17, 16, 6, 5, 4, 3, 2, 8, 7, 1, 10, 11, 12, 13, 14, 15, 18]
[15, 0, 1, 14, 6, 5, 9, 4, 13, 12, 11, 10, 8, 7, 2, 3, 16, 17, 18]
[8, 9, 10, 11, 12, 15, 16, 13, 14, 7, 6, 17, 5, 4, 3, 2, 1, 0, 18]
[14, 13, 6, 7, 8, 9, 10, 11, 12, 0, 15, 17, 16, 18, 5, 4, 3, 2, 1]
[15, 8, 9, 10, 11, 12, 13, 14, 1, 2, 3, 16, 0, 4, 5, 6, 7, 17, 18]
[8, 9, 13, 14, 15, 16, 17, 18, 7, 6, 3, 2, 1, 0, 12, 11, 10, 4, 5]
[2, 17, 18, 7, 8, 5, 6, 10, 11, 12, 13, 14, 15, 3, 4, 16, 1, 0, 9]
[12, 13, 3, 2, 1, 0, 6, 7, 8, 17, 18, 4, 5, 15, 14, 11, 10, 16, 9]
[10, 9, 3, 2, 8, 1, 14, 13, 12, 0, 4, 11, 5, 6, 7, 15, 16, 17, 18]
[15, 16, 17, 18, 10, 11, 6, 12, 13, 5, 14, 7, 8, 9, 4, 3, 2, 1, 0]
[17, 16, 12, 0, 11, 1, 6, 15, 14, 13, 7, 8, 9, 10, 5, 4, 3, 2, 18]
[15, 16, 0, 17, 5, 4, 3, 2, 1, 7, 14, 13, 6, 9, 10, 8, 11, 12, 18]
[13, 14, 11, 18, 2, 3, 9, 17, 16, 15, 0, 1, 10, 8, 7, 6, 5, 4, 12]
[10, 16, 8, 9, 1, 0, 11, 12, 7, 6, 13, 14, 15, 17, 18, 5, 4, 3, 2]
[11, 15, 12, 17, 5, 4, 3, 2, 13, 16, 1, 0, 10, 9, 8, 7, 6, 14, 18]
[12, 0, 15, 11, 1, 2, 18, 17, 16, 9, 10, 8, 7, 6, 5, 4, 3, 13, 14]
[5, 4, 11, 12, 10, 9, 8, 7, 0, 3, 2, 6, 14, 13, 1, 15, 16, 17, 18]
[9, 2, 1, 6, 8, 7, 5, 4, 3, 10, 11, 12, 13, 14, 15, 0, 16, 17, 18]
[18, 1, 2, 11, 12, 13, 14, 15, 17, 3, 4, 16, 5, 6, 7, 8, 0, 10, 9]
[18, 17, 16, 15, 14, 13, 4, 3, 2, 8, 9, 7, 12, 11, 0, 1, 10, 6, 5]
[5, 16, 0, 1, 2, 4, 3, 6, 7, 8, 9, 17, 18, 15, 14, 13, 12, 11, 10]
[2, 0, 1, 7, 8, 9, 10, 11, 12, 13, 18, 17, 15, 16, 14, 3, 4, 5, 6]
[12, 3, 2, 14, 15, 11, 13, 10, 9, 8, 1, 7, 6, 5, 4, 0, 16, 17, 18]
[7, 8, 9, 10, 11, 18, 17, 6, 12, 13, 14, 16, 15, 2, 5, 4, 0, 1, 3]
[8, 9, 10, 1, 6, 13, 14, 15, 16, 17, 3, 0, 4, 5, 12, 11, 7, 2, 18]
[17, 13, 14, 15, 12, 11, 16, 3, 18, 5, 6, 8, 7, 2, 4, 1, 0, 9, 10]
[5, 12, 0, 13, 14, 6, 7, 8, 9, 10, 2, 3, 15, 11, 4, 1, 16, 17, 18]
[6, 9, 8, 4, 5, 7, 17, 18, 10, 16, 0, 1, 2, 3, 15, 14, 13, 11, 12]
[10, 0, 1, 5, 6, 7, 8, 9, 18, 15, 14, 13, 12, 11, 17, 16, 2, 3, 4]
[18, 17, 16, 3, 15, 7, 6, 5, 0, 14, 13, 12, 11, 9, 10, 1, 2, 8, 4]
[10, 11, 12, 13, 16, 15, 14, 9, 8, 7, 4, 17, 0, 1, 2, 3, 5, 6, 18]
[5, 6, 12, 1, 0, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 4, 3, 2]
[10, 11, 18, 17, 12, 13, 14, 16, 1, 15, 9, 8, 7, 6, 5, 4, 0, 3, 2]
[7, 6, 5, 8, 9, 13, 12, 11, 10, 3, 2, 1, 0, 14, 15, 16, 17, 18, 4]
[17, 11, 9, 12, 8, 7, 6, 0, 16, 1, 10, 15, 14, 13, 5, 4, 3, 2, 18]
[1, 2, 3, 4, 5, 6, 7, 18, 12, 11, 10, 9, 8, 0, 17, 16, 15, 14, 13]
[2, 9, 15, 14, 13, 7, 8, 5, 4, 3, 1, 12, 6, 11, 10, 0, 16, 17, 18]
[1, 2, 3, 16, 15, 5, 6, 7, 10, 9, 8, 11, 12, 13, 14, 4, 0, 17, 18]
[10, 11, 12, 13, 3, 2, 1, 9, 17, 16, 15, 8, 7, 14, 18, 6, 5, 4, 0]
[5, 0, 1, 2, 3, 6, 7, 8, 9, 15, 13, 12, 11, 10, 17, 14, 16, 4, 18]
[13, 2, 3, 14, 15, 17, 10, 11, 12, 9, 8, 7, 6, 5, 4, 16, 1, 0, 18]
[9, 8, 2, 3, 4, 0, 6, 5, 10, 11, 12, 13, 14, 15, 1, 16, 17, 18, 7]
[1, 0, 6, 5, 14, 13, 15, 12, 7, 8, 9, 11, 10, 2, 3, 4, 16, 17, 18]
[5, 4, 3, 2, 1, 10, 0, 13, 16, 15, 14, 6, 7, 8, 9, 11, 12, 17, 18]
[14, 15, 16, 17, 13, 11, 10, 9, 1, 2, 3, 4, 12, 0, 5, 6, 7, 8, 18]
[4, 2, 15, 14, 13, 12, 11, 10, 8, 3, 16, 17, 18, 5, 6, 7, 1, 0, 9]
