[6, 0, 2, 1, 9, 10, 5, 4, 17, 16, 15, 14, 13, 12, 11, 3, 7, 8, 18]
[0, 14, 13, 12, 6, 15, 16, 10, 9, 8, 1, 2, 11, 7, 5, 4, 3, 17, 18]
[17, 18, 9, 3, 2, 15, 1, 0, 4, 16, 10, 14, 13, 12, 11, 8, 7, 6, 5]
[11, 13, 12, 14, 17, 16, 15, 7, 6, 0, 1, 2, 3, 8, 9, 10, 4, 5, 18]
[5, 6, 11, 2, 4, 3, 17, 18, 10, 1, 8, 7, 16, 15, 14, 13, 12, 0, 9]
[17, 16, 15, 14, 13, 12, 2, 1, 0, 9, 18, 8, 7, 6, 5, 3, 4, 10, 11]
[15, 0, 10, 1, 2, 5, 4, 3, 11, 9, 8, 16, 14, 13, 6, 7, 12, 17, 18]
[0, 17, 16, 10, 11, 1, 2, 5, 4, 13, 14, 15, 12, 3, 7, 8, 9, 6, 18]
[14, 9, 11, 12, 8, 6, 5, 15, 10, 7, 0, 1, 2, 3, 13, 4, 16, 17, 18]
[17, 18, 11, 12, 1, 0, 6, 7, 8, 9, 10, 5, 4, 13, 2, 16, 15, 3, 14]
[18, 4, 3, 0, 15, 17, 16, 7, 5, 6, 1, 2, 13, 12, 11, 10, 9, 8, 14]
[3, 4, 5, 14, 15, 9, 8, 13, 12, 11, 10, 18, 17, 16, 7, 6, 2, 1, 0]
[4, 0, 1, 2, 5, 6, 7, 3, 9, 10, 11, 12, 13, 14, 15, 16, 8, 17, 18]
[11, 10, 9, 6, 0, 1, 13, 14, 15, 16, 17, 4, 3, 12, 18, 8, 7, 2, 5]
[17, 10, 9, 11, 18, 4, 5, 13, 14, 12, 7, 6, 15, 16, 3, 2, 1, 8, 0]
[1, 2, 15, 14, 16, 3, 10, 11, 17, 0, 13, 12, 7, 8, 6, 5, 4, 9, 18]
[14, 13, 9, 1, 2, 10, 11, 12, 15, 8, 6, 7, 16, 17, 18, 5, 4, 3, 0]
[6, 5, 4, 3, 7, 2, 11, 12, 13, 14, 15, 16, 10, 9, 8, 0, 1, 17, 18]
[0, 8, 7, 9, 10, 11, 15, 1, 4, 5, 6, 13, 14, 16, 12, 3, 2, 17, 18]
[9, 10, 15, 11, 3, 8, 16, 17, 18, 2, 4, 5, 7, 14, 12, 6, 13, 0, 1]
[3, 11, 12, 17, 0, 4, 5, 6, 7, 8, 13, 14, 15, 16, 2, 9, 10, 1, 18]
[9, 0, 1, 10, 11, 14, 5, 6, 17, 18, 16, 15, 7, 8, 2, 13, 3, 4, 12]
[0, 11, 10, 9, 6, 5, 7, 8, 15, 16, 4, 17, 1, 2, 3, 12, 13, 14, 18]
[1, 0, 2, 5, 6, 14, 7, 8, 9, 10, 3, 13, 12, 11, 4, 18, 17, 16, 15]
[3, 11, 10, 9, 8, 7, 6, 5, 13, 14, 16, 12, 18, 17, 0, 1, 2, 4, 15]
[13, 4, 5, 12, 18, 17, 3, 9, 10, 11, 14, 15, 16, 8, 7, 6, 1, 0, 2]
[7, 12, 13, 14, 6, 5, 4, 3, 2, 1, 9, 10, 8, 16, 15, 0, 18, 17, 11]
[13, 1, 7, 6, 9, 8, 0, 14, 15, 2, 5, 4, 3, 12, 11, 10, 16, 17, 18]
[17, 15, 2, 14, 13, 4, 7, 8, 18, 1, 0, 3, 5, 6, 9, 10, 11, 12, 16]
[2, 1, 0, 15, 8, 3, 11, 6, 4, 5, 7, 14, 13, 12, 9, 10, 16, 17, 18]
[13, 14, 15, 12, 11, 16, 8, 1, 9, 10, 2, 5, 4, 3, 7, 6, 0, 17, 18]
[18, 17, 11, 12, 2, 3, 7, 6, 4, 5, 14, 0, 13, 1, 10, 9, 8, 15, 16]
[2, 1, 8, 7, 6, 4, 0, 3, 10, 11, 12, 13, 9, 5, 18, 17, 16, 15, 14]
